id,name,cityId,createdAt,updatedAt
"cmmi8iq4b00iww8inpkrtx8pe","Tortum","cmmi8iq2i00hww8inqmwygd83","2026-03-08T20:58:43.260Z","2026-03-08T20:58:43.260Z"
"cmmi8iq4f00iyw8in8d8v8lt9","Uzundere","cmmi8iq2i00hww8inqmwygd83","2026-03-08T20:58:43.263Z","2026-03-08T20:58:43.263Z"
"cmmi8iq4j00j0w8inrg6h6s8b","Yakutiye","cmmi8iq2i00hww8inqmwygd83","2026-03-08T20:58:43.267Z","2026-03-08T20:58:43.267Z"
"cmmi8iq4p00j3w8in63x2bjvb","Alpu","cmmi8iq4m00j1w8intjq485v2","2026-03-08T20:58:43.273Z","2026-03-08T20:58:43.273Z"
"cmmi8iq4s00j5w8injjq1sfnf","Beylikova","cmmi8iq4m00j1w8intjq485v2","2026-03-08T20:58:43.277Z","2026-03-08T20:58:43.277Z"
"cmmi8iq4w00j7w8iny5dg6q8x","Çifteler","cmmi8iq4m00j1w8intjq485v2","2026-03-08T20:58:43.280Z","2026-03-08T20:58:43.280Z"
"cmmi8iq5000j9w8inigtt0hj5","Günyüzü","cmmi8iq4m00j1w8intjq485v2","2026-03-08T20:58:43.284Z","2026-03-08T20:58:43.284Z"
"cmmi8iq5300jbw8inmrdv6rtx","Han","cmmi8iq4m00j1w8intjq485v2","2026-03-08T20:58:43.287Z","2026-03-08T20:58:43.287Z"
"cmmi8iq5600jdw8infmcc1wt6","İnönü","cmmi8iq4m00j1w8intjq485v2","2026-03-08T20:58:43.291Z","2026-03-08T20:58:43.291Z"
"cmmi8iq5c00jfw8in76tz5ono","Mahmudiye","cmmi8iq4m00j1w8intjq485v2","2026-03-08T20:58:43.296Z","2026-03-08T20:58:43.296Z"
"cmmi8iq5h00jhw8in9408tlbu","Mihalgazi","cmmi8iq4m00j1w8intjq485v2","2026-03-08T20:58:43.302Z","2026-03-08T20:58:43.302Z"
"cmmi8iq5m00jjw8invzxjm21b","Mihalıççık","cmmi8iq4m00j1w8intjq485v2","2026-03-08T20:58:43.306Z","2026-03-08T20:58:43.306Z"
"cmmi8iq5q00jlw8inf54uqkb7","Odunpazarı","cmmi8iq4m00j1w8intjq485v2","2026-03-08T20:58:43.310Z","2026-03-08T20:58:43.310Z"
"cmmi8iq5v00jnw8in12pi8wj7","Sarıcakaya","cmmi8iq4m00j1w8intjq485v2","2026-03-08T20:58:43.315Z","2026-03-08T20:58:43.315Z"
"cmmi8iq5z00jpw8inld2p6w7f","Seyitgazi","cmmi8iq4m00j1w8intjq485v2","2026-03-08T20:58:43.320Z","2026-03-08T20:58:43.320Z"
"cmmi8iq6400jrw8inufo1q5lq","Sivrihisar","cmmi8iq4m00j1w8intjq485v2","2026-03-08T20:58:43.324Z","2026-03-08T20:58:43.324Z"
"cmmi8iq6900jtw8inbr3dp1xh","Tepebaşı","cmmi8iq4m00j1w8intjq485v2","2026-03-08T20:58:43.329Z","2026-03-08T20:58:43.329Z"
"cmmi8iq6h00jww8in6jml6ivi","Araban","cmmi8iq6d00juw8ino6kn6e94","2026-03-08T20:58:43.338Z","2026-03-08T20:58:43.338Z"
"cmmi8iq6l00jyw8inu7ho1uh8","İslahiye","cmmi8iq6d00juw8ino6kn6e94","2026-03-08T20:58:43.341Z","2026-03-08T20:58:43.341Z"
"cmmi8iq6o00k0w8in0sfu7fsi","Karkamış","cmmi8iq6d00juw8ino6kn6e94","2026-03-08T20:58:43.345Z","2026-03-08T20:58:43.345Z"
"cmmi8iq6s00k2w8inxyt4wnof","Nizip","cmmi8iq6d00juw8ino6kn6e94","2026-03-08T20:58:43.349Z","2026-03-08T20:58:43.349Z"
"cmmi8iq6w00k4w8int2glt7wz","Nurdağı","cmmi8iq6d00juw8ino6kn6e94","2026-03-08T20:58:43.352Z","2026-03-08T20:58:43.352Z"
"cmmi8iq7100k6w8iny6hc504w","Oğuzeli","cmmi8iq6d00juw8ino6kn6e94","2026-03-08T20:58:43.357Z","2026-03-08T20:58:43.357Z"
"cmmi8iq7400k8w8in7f9ovnlp","Şahinbey","cmmi8iq6d00juw8ino6kn6e94","2026-03-08T20:58:43.360Z","2026-03-08T20:58:43.360Z"
"cmmi8iq7800kaw8inr60tsqeb","Şehitkamil","cmmi8iq6d00juw8ino6kn6e94","2026-03-08T20:58:43.364Z","2026-03-08T20:58:43.364Z"
"cmmi8iq7c00kcw8inqys8htsr","Yavuzeli","cmmi8iq6d00juw8ino6kn6e94","2026-03-08T20:58:43.368Z","2026-03-08T20:58:43.368Z"
"cmmi8iq7i00kfw8in8ll434oh","Alucra","cmmi8iq7f00kdw8in5mwbummx","2026-03-08T20:58:43.375Z","2026-03-08T20:58:43.375Z"
"cmmi8iq7l00khw8in8bifl07o","Bulancak","cmmi8iq7f00kdw8in5mwbummx","2026-03-08T20:58:43.378Z","2026-03-08T20:58:43.378Z"
"cmmi8iq7p00kjw8ingof41rd7","Çamoluk","cmmi8iq7f00kdw8in5mwbummx","2026-03-08T20:58:43.381Z","2026-03-08T20:58:43.381Z"
"cmmi8iq7s00klw8inwu9psrdl","Çanakçı","cmmi8iq7f00kdw8in5mwbummx","2026-03-08T20:58:43.384Z","2026-03-08T20:58:43.384Z"
"cmmi8iq7w00knw8inlrky8x04","Dereli","cmmi8iq7f00kdw8in5mwbummx","2026-03-08T20:58:43.388Z","2026-03-08T20:58:43.388Z"
"cmmi8iq7z00kpw8ine0gpwea9","Doğankent","cmmi8iq7f00kdw8in5mwbummx","2026-03-08T20:58:43.391Z","2026-03-08T20:58:43.391Z"
"cmmi8iq8300krw8inx7svdzd5","Espiye","cmmi8iq7f00kdw8in5mwbummx","2026-03-08T20:58:43.395Z","2026-03-08T20:58:43.395Z"
"cmmi8iq8600ktw8in9jmf3vsf","Eynesil","cmmi8iq7f00kdw8in5mwbummx","2026-03-08T20:58:43.399Z","2026-03-08T20:58:43.399Z"
"cmmi8iq8a00kvw8intx9mnoj1","Görele","cmmi8iq7f00kdw8in5mwbummx","2026-03-08T20:58:43.403Z","2026-03-08T20:58:43.403Z"
"cmmi8iq8e00kxw8ini3029iom","Güce","cmmi8iq7f00kdw8in5mwbummx","2026-03-08T20:58:43.406Z","2026-03-08T20:58:43.406Z"
"cmmi8iq8h00kzw8in86ksy5rw","Keşap","cmmi8iq7f00kdw8in5mwbummx","2026-03-08T20:58:43.410Z","2026-03-08T20:58:43.410Z"
"cmmi8iq8l00l1w8inxn1f69g4","Merkez","cmmi8iq7f00kdw8in5mwbummx","2026-03-08T20:58:43.413Z","2026-03-08T20:58:43.413Z"
"cmmi8iq8o00l3w8in31hp2mvt","Piraziz","cmmi8iq7f00kdw8in5mwbummx","2026-03-08T20:58:43.417Z","2026-03-08T20:58:43.417Z"
"cmmi8iq8t00l5w8injlk4qxp3","Şebinkarahisar","cmmi8iq7f00kdw8in5mwbummx","2026-03-08T20:58:43.421Z","2026-03-08T20:58:43.421Z"
"cmmi8iq8w00l7w8intsb3hbz2","Tirebolu","cmmi8iq7f00kdw8in5mwbummx","2026-03-08T20:58:43.424Z","2026-03-08T20:58:43.424Z"
"cmmi8iq8z00l9w8inh3va85gi","Yağlıdere","cmmi8iq7f00kdw8in5mwbummx","2026-03-08T20:58:43.427Z","2026-03-08T20:58:43.427Z"
"cmmi8iq9600lcw8in3c1o4352","Kelkit","cmmi8iq9200law8inyrcrctf9","2026-03-08T20:58:43.434Z","2026-03-08T20:58:43.434Z"
"cmmi8iq9900lew8in2p2zt5ai","Köse","cmmi8iq9200law8inyrcrctf9","2026-03-08T20:58:43.437Z","2026-03-08T20:58:43.437Z"
"cmmi8iq9d00lgw8in8r48aybi","Kürtün","cmmi8iq9200law8inyrcrctf9","2026-03-08T20:58:43.441Z","2026-03-08T20:58:43.441Z"
"cmmi8iq9g00liw8inzcj5j2c8","Merkez","cmmi8iq9200law8inyrcrctf9","2026-03-08T20:58:43.445Z","2026-03-08T20:58:43.445Z"
"cmmi8iq9k00lkw8iny43k2vjq","Şiran","cmmi8iq9200law8inyrcrctf9","2026-03-08T20:58:43.448Z","2026-03-08T20:58:43.448Z"
"cmmi8iq9n00lmw8in2fnjs8nc","Torul","cmmi8iq9200law8inyrcrctf9","2026-03-08T20:58:43.452Z","2026-03-08T20:58:43.452Z"
"cmmi8iq9u00lpw8in56785uve","Çukurca","cmmi8iq9r00lnw8in5xa9c0fo","2026-03-08T20:58:43.459Z","2026-03-08T20:58:43.459Z"
"cmmi8iq9y00lrw8inksh4b2uo","Derecik","cmmi8iq9r00lnw8in5xa9c0fo","2026-03-08T20:58:43.462Z","2026-03-08T20:58:43.462Z"
"cmmi8iqa100ltw8inr3q7s2o3","Merkez","cmmi8iq9r00lnw8in5xa9c0fo","2026-03-08T20:58:43.466Z","2026-03-08T20:58:43.466Z"
"cmmi8iqa400lvw8inzpbgalzf","Şemdinli","cmmi8iq9r00lnw8in5xa9c0fo","2026-03-08T20:58:43.469Z","2026-03-08T20:58:43.469Z"
"cmmi8iqa800lxw8in87ojtg3d","Yüksekova","cmmi8iq9r00lnw8in5xa9c0fo","2026-03-08T20:58:43.472Z","2026-03-08T20:58:43.472Z"
"cmmi8iqaf00m0w8inqa0k0o2h","Altınözü","cmmi8iqab00lyw8ink9oxpcsm","2026-03-08T20:58:43.479Z","2026-03-08T20:58:43.479Z"
"cmmi8iqaj00m2w8inoq0v0t0q","Antakya","cmmi8iqab00lyw8ink9oxpcsm","2026-03-08T20:58:43.484Z","2026-03-08T20:58:43.484Z"
"cmmi8iqan00m4w8inxgdwnsgk","Arsuz","cmmi8iqab00lyw8ink9oxpcsm","2026-03-08T20:58:43.487Z","2026-03-08T20:58:43.487Z"
"cmmi8iqaq00m6w8incfejxozp","Belen","cmmi8iqab00lyw8ink9oxpcsm","2026-03-08T20:58:43.490Z","2026-03-08T20:58:43.490Z"
"cmmi8iqau00m8w8in27uiunph","Defne","cmmi8iqab00lyw8ink9oxpcsm","2026-03-08T20:58:43.495Z","2026-03-08T20:58:43.495Z"
"cmmi8iqax00maw8inhmvhb0w4","Dörtyol","cmmi8iqab00lyw8ink9oxpcsm","2026-03-08T20:58:43.498Z","2026-03-08T20:58:43.498Z"
"cmmi8iqb100mcw8inhdydqik2","Erzin","cmmi8iqab00lyw8ink9oxpcsm","2026-03-08T20:58:43.501Z","2026-03-08T20:58:43.501Z"
"cmmi8iqb400mew8inxyja299a","Hassa","cmmi8iqab00lyw8ink9oxpcsm","2026-03-08T20:58:43.504Z","2026-03-08T20:58:43.504Z"
"cmmi8iqb700mgw8inaj7emp0g","İskenderun","cmmi8iqab00lyw8ink9oxpcsm","2026-03-08T20:58:43.508Z","2026-03-08T20:58:43.508Z"
"cmmi8iqba00miw8in4dkrot86","Kırıkhan","cmmi8iqab00lyw8ink9oxpcsm","2026-03-08T20:58:43.510Z","2026-03-08T20:58:43.510Z"
"cmmi8iqbe00mkw8ingkosa34g","Kumlu","cmmi8iqab00lyw8ink9oxpcsm","2026-03-08T20:58:43.514Z","2026-03-08T20:58:43.514Z"
"cmmi8iqbh00mmw8inir9bxvlf","Payas","cmmi8iqab00lyw8ink9oxpcsm","2026-03-08T20:58:43.518Z","2026-03-08T20:58:43.518Z"
"cmmi8iqbl00mow8in99cf094i","Reyhanlı","cmmi8iqab00lyw8ink9oxpcsm","2026-03-08T20:58:43.521Z","2026-03-08T20:58:43.521Z"
"cmmi8iqbo00mqw8in8wkobho1","Samandağ","cmmi8iqab00lyw8ink9oxpcsm","2026-03-08T20:58:43.524Z","2026-03-08T20:58:43.524Z"
"cmmi8iqbr00msw8in7o5o6e5x","Yayladağı","cmmi8iqab00lyw8ink9oxpcsm","2026-03-08T20:58:43.528Z","2026-03-08T20:58:43.528Z"
"cmmi8iqby00mvw8infp1h7ufz","Aksu","cmmi8iqbu00mtw8inflo4c7ul","2026-03-08T20:58:43.534Z","2026-03-08T20:58:43.534Z"
"cmmi8iqc100mxw8inmguh70v5","Atabey","cmmi8iqbu00mtw8inflo4c7ul","2026-03-08T20:58:43.537Z","2026-03-08T20:58:43.537Z"
"cmmi8iqc400mzw8inxqzhet1s","Eğirdir","cmmi8iqbu00mtw8inflo4c7ul","2026-03-08T20:58:43.541Z","2026-03-08T20:58:43.541Z"
"cmmi8iqc800n1w8inkm6564rn","Gelendost","cmmi8iqbu00mtw8inflo4c7ul","2026-03-08T20:58:43.544Z","2026-03-08T20:58:43.544Z"
"cmmi8iqcc00n3w8in76y0vu78","Gönen","cmmi8iqbu00mtw8inflo4c7ul","2026-03-08T20:58:43.548Z","2026-03-08T20:58:43.548Z"
"cmmi8iqcf00n5w8in5264k0f5","Keçiborlu","cmmi8iqbu00mtw8inflo4c7ul","2026-03-08T20:58:43.552Z","2026-03-08T20:58:43.552Z"
"cmmi8iqcj00n7w8ini89978hl","Merkez","cmmi8iqbu00mtw8inflo4c7ul","2026-03-08T20:58:43.555Z","2026-03-08T20:58:43.555Z"
"cmmi8iqcm00n9w8in2vaan4jk","Senirkent","cmmi8iqbu00mtw8inflo4c7ul","2026-03-08T20:58:43.559Z","2026-03-08T20:58:43.559Z"
"cmmi8iqcq00nbw8inhoq03i2n","Sütçüler","cmmi8iqbu00mtw8inflo4c7ul","2026-03-08T20:58:43.563Z","2026-03-08T20:58:43.563Z"
"cmmi8iqcu00ndw8in6skxw0ch","Şarkikaraağaç","cmmi8iqbu00mtw8inflo4c7ul","2026-03-08T20:58:43.566Z","2026-03-08T20:58:43.566Z"
"cmmi8iqcx00nfw8ingmcec4xv","Uluborlu","cmmi8iqbu00mtw8inflo4c7ul","2026-03-08T20:58:43.570Z","2026-03-08T20:58:43.570Z"
"cmmi8iqd100nhw8inwkk6deba","Yalvaç","cmmi8iqbu00mtw8inflo4c7ul","2026-03-08T20:58:43.574Z","2026-03-08T20:58:43.574Z"
"cmmi8iqd500njw8inyfquipjp","Yenişarbademli","cmmi8iqbu00mtw8inflo4c7ul","2026-03-08T20:58:43.577Z","2026-03-08T20:58:43.577Z"
"cmmi8iqdc00nmw8inlhjap1vh","Akdeniz","cmmi8iqd900nkw8inm1wzfc5j","2026-03-08T20:58:43.585Z","2026-03-08T20:58:43.585Z"
"cmmi8iqdg00now8inqm495hdt","Anamur","cmmi8iqd900nkw8inm1wzfc5j","2026-03-08T20:58:43.588Z","2026-03-08T20:58:43.588Z"
"cmmi8iqdj00nqw8insagrcrzq","Aydıncık","cmmi8iqd900nkw8inm1wzfc5j","2026-03-08T20:58:43.591Z","2026-03-08T20:58:43.591Z"
"cmmi8iqdm00nsw8inabni3hzd","Bozyazı","cmmi8iqd900nkw8inm1wzfc5j","2026-03-08T20:58:43.595Z","2026-03-08T20:58:43.595Z"
"cmmi8iqdq00nuw8in5feizh4w","Çamlıyayla","cmmi8iqd900nkw8inm1wzfc5j","2026-03-08T20:58:43.598Z","2026-03-08T20:58:43.598Z"
"cmmi8iqdt00nww8inzxiqqoh5","Erdemli","cmmi8iqd900nkw8inm1wzfc5j","2026-03-08T20:58:43.602Z","2026-03-08T20:58:43.602Z"
"cmmi8iqdx00nyw8ind9pfp3qz","Gülnar","cmmi8iqd900nkw8inm1wzfc5j","2026-03-08T20:58:43.605Z","2026-03-08T20:58:43.605Z"
"cmmi8iqe000o0w8iny0j6i3fs","Mezitli","cmmi8iqd900nkw8inm1wzfc5j","2026-03-08T20:58:43.609Z","2026-03-08T20:58:43.609Z"
"cmmi8iqe400o2w8inhd7fvq2j","Mut","cmmi8iqd900nkw8inm1wzfc5j","2026-03-08T20:58:43.612Z","2026-03-08T20:58:43.612Z"
"cmmi8iqe700o4w8injcsoookg","Silifke","cmmi8iqd900nkw8inm1wzfc5j","2026-03-08T20:58:43.616Z","2026-03-08T20:58:43.616Z"
"cmmi8iqec00o6w8inttudlxot","Tarsus","cmmi8iqd900nkw8inm1wzfc5j","2026-03-08T20:58:43.620Z","2026-03-08T20:58:43.620Z"
"cmmi8iqef00o8w8in5hzm5l5w","Toroslar","cmmi8iqd900nkw8inm1wzfc5j","2026-03-08T20:58:43.624Z","2026-03-08T20:58:43.624Z"
"cmmi8iqej00oaw8inx7kwxdbe","Yenişehir","cmmi8iqd900nkw8inm1wzfc5j","2026-03-08T20:58:43.627Z","2026-03-08T20:58:43.627Z"
"cmmi8iqeq00odw8indeqoy4by","Adalar","cmmi8iqem00obw8in9os9mikw","2026-03-08T20:58:43.634Z","2026-03-08T20:58:43.634Z"
"cmmi8iqet00ofw8inlv4llfiu","Arnavutköy","cmmi8iqem00obw8in9os9mikw","2026-03-08T20:58:43.638Z","2026-03-08T20:58:43.638Z"
"cmmi8iqex00ohw8inxm5p1cl6","Ataşehir","cmmi8iqem00obw8in9os9mikw","2026-03-08T20:58:43.641Z","2026-03-08T20:58:43.641Z"
"cmmi8iqf100ojw8inypqf86f9","Avcılar","cmmi8iqem00obw8in9os9mikw","2026-03-08T20:58:43.646Z","2026-03-08T20:58:43.646Z"
"cmmi8iqf500olw8intr3j4bly","Bağcılar","cmmi8iqem00obw8in9os9mikw","2026-03-08T20:58:43.650Z","2026-03-08T20:58:43.650Z"
"cmmi8iqf800onw8inmo5op5p4","Bahçelievler","cmmi8iqem00obw8in9os9mikw","2026-03-08T20:58:43.653Z","2026-03-08T20:58:43.653Z"
"cmmi8iqfd00opw8in8ij6wjzt","Bakırköy","cmmi8iqem00obw8in9os9mikw","2026-03-08T20:58:43.657Z","2026-03-08T20:58:43.657Z"
"cmmi8iqfh00orw8inzmkqamk1","Başakşehir","cmmi8iqem00obw8in9os9mikw","2026-03-08T20:58:43.661Z","2026-03-08T20:58:43.661Z"
"cmmi8iqfk00otw8ingqhzz8e3","Bayrampaşa","cmmi8iqem00obw8in9os9mikw","2026-03-08T20:58:43.664Z","2026-03-08T20:58:43.664Z"
"cmmi8iqfn00ovw8inegzxe232","Beşiktaş","cmmi8iqem00obw8in9os9mikw","2026-03-08T20:58:43.667Z","2026-03-08T20:58:43.667Z"
"cmmi8iqfq00oxw8in3mpj4hog","Beykoz","cmmi8iqem00obw8in9os9mikw","2026-03-08T20:58:43.671Z","2026-03-08T20:58:43.671Z"
"cmmi8iqfu00ozw8in34pji5c1","Beylikdüzü","cmmi8iqem00obw8in9os9mikw","2026-03-08T20:58:43.675Z","2026-03-08T20:58:43.675Z"
"cmmi8iqfy00p1w8in5g1eocqi","Beyoğlu","cmmi8iqem00obw8in9os9mikw","2026-03-08T20:58:43.679Z","2026-03-08T20:58:43.679Z"
"cmmi8iqg200p3w8in1rtqqcgh","Büyükçekmece","cmmi8iqem00obw8in9os9mikw","2026-03-08T20:58:43.683Z","2026-03-08T20:58:43.683Z"
"cmmi8iqg600p5w8inlyz3mgb2","Çatalca","cmmi8iqem00obw8in9os9mikw","2026-03-08T20:58:43.686Z","2026-03-08T20:58:43.686Z"
"cmmi8iqg900p7w8intpa06p4y","Çekmeköy","cmmi8iqem00obw8in9os9mikw","2026-03-08T20:58:43.689Z","2026-03-08T20:58:43.689Z"
"cmmi8iqgc00p9w8inchw4w6vr","Esenler","cmmi8iqem00obw8in9os9mikw","2026-03-08T20:58:43.693Z","2026-03-08T20:58:43.693Z"
"cmmi8iqgg00pbw8in2s70uqhp","Esenyurt","cmmi8iqem00obw8in9os9mikw","2026-03-08T20:58:43.696Z","2026-03-08T20:58:43.696Z"
"cmmi8iqgk00pdw8inn47ff8vn","Eyüpsultan","cmmi8iqem00obw8in9os9mikw","2026-03-08T20:58:43.700Z","2026-03-08T20:58:43.700Z"
"cmmi8iqgn00pfw8in14wcp3jd","Fatih","cmmi8iqem00obw8in9os9mikw","2026-03-08T20:58:43.703Z","2026-03-08T20:58:43.703Z"
"cmmi8iqgq00phw8in8htvigyc","Gaziosmanpaşa","cmmi8iqem00obw8in9os9mikw","2026-03-08T20:58:43.707Z","2026-03-08T20:58:43.707Z"
"cmmi8iqgu00pjw8ind1u3awzv","Güngören","cmmi8iqem00obw8in9os9mikw","2026-03-08T20:58:43.710Z","2026-03-08T20:58:43.710Z"
"cmmi8iqgy00plw8inagw4gqs7","Kadıköy","cmmi8iqem00obw8in9os9mikw","2026-03-08T20:58:43.714Z","2026-03-08T20:58:43.714Z"
"cmmi8iqh100pnw8in5zhsihqs","Kağıthane","cmmi8iqem00obw8in9os9mikw","2026-03-08T20:58:43.717Z","2026-03-08T20:58:43.717Z"
"cmmi8iqh400ppw8intgdy8nk2","Kartal","cmmi8iqem00obw8in9os9mikw","2026-03-08T20:58:43.721Z","2026-03-08T20:58:43.721Z"
"cmmi8iqh800prw8inumy8t4ci","Küçükçekmece","cmmi8iqem00obw8in9os9mikw","2026-03-08T20:58:43.724Z","2026-03-08T20:58:43.724Z"
"cmmi8iqhb00ptw8inu0mr523x","Maltepe","cmmi8iqem00obw8in9os9mikw","2026-03-08T20:58:43.728Z","2026-03-08T20:58:43.728Z"
"cmmi8iqhe00pvw8inj82w7fmn","Pendik","cmmi8iqem00obw8in9os9mikw","2026-03-08T20:58:43.731Z","2026-03-08T20:58:43.731Z"
"cmmi8iqhi00pxw8in7wqazahy","Sancaktepe","cmmi8iqem00obw8in9os9mikw","2026-03-08T20:58:43.734Z","2026-03-08T20:58:43.734Z"
"cmmi8iqhl00pzw8inca0kw5zl","Sarıyer","cmmi8iqem00obw8in9os9mikw","2026-03-08T20:58:43.738Z","2026-03-08T20:58:43.738Z"
"cmmi8iqhp00q1w8indxzsv6ho","Silivri","cmmi8iqem00obw8in9os9mikw","2026-03-08T20:58:43.741Z","2026-03-08T20:58:43.741Z"
"cmmi8iqhs00q3w8ingcx3yeqo","Sultanbeyli","cmmi8iqem00obw8in9os9mikw","2026-03-08T20:58:43.745Z","2026-03-08T20:58:43.745Z"
"cmmi8iqhw00q5w8inm3t7sv8k","Sultangazi","cmmi8iqem00obw8in9os9mikw","2026-03-08T20:58:43.748Z","2026-03-08T20:58:43.748Z"
"cmmi8iqi000q7w8inp8dv0uuq","Şile","cmmi8iqem00obw8in9os9mikw","2026-03-08T20:58:43.752Z","2026-03-08T20:58:43.752Z"
"cmmi8iqi300q9w8inbnt8ux9t","Şişli","cmmi8iqem00obw8in9os9mikw","2026-03-08T20:58:43.756Z","2026-03-08T20:58:43.756Z"
"cmmi8iqi700qbw8in9e16jpst","Tuzla","cmmi8iqem00obw8in9os9mikw","2026-03-08T20:58:43.759Z","2026-03-08T20:58:43.759Z"
"cmmi8iqib00qdw8ingpft6saz","Ümraniye","cmmi8iqem00obw8in9os9mikw","2026-03-08T20:58:43.763Z","2026-03-08T20:58:43.763Z"
"cmmi8iqie00qfw8in65tjcqm2","Üsküdar","cmmi8iqem00obw8in9os9mikw","2026-03-08T20:58:43.767Z","2026-03-08T20:58:43.767Z"
"cmmi8iqii00qhw8inyh009rs4","Zeytinburnu","cmmi8iqem00obw8in9os9mikw","2026-03-08T20:58:43.770Z","2026-03-08T20:58:43.770Z"
"cmmi8iqip00qkw8inbltg5hb4","Aliağa","cmmi8iqil00qiw8in5nbsj7gk","2026-03-08T20:58:43.777Z","2026-03-08T20:58:43.777Z"
"cmmi8iqis00qmw8inwvij124q","Balçova","cmmi8iqil00qiw8in5nbsj7gk","2026-03-08T20:58:43.781Z","2026-03-08T20:58:43.781Z"
"cmmi8iqiw00qow8in51xqmjq7","Bayındır","cmmi8iqil00qiw8in5nbsj7gk","2026-03-08T20:58:43.785Z","2026-03-08T20:58:43.785Z"
"cmmi8iqiz00qqw8in8gklsg23","Bayraklı","cmmi8iqil00qiw8in5nbsj7gk","2026-03-08T20:58:43.788Z","2026-03-08T20:58:43.788Z"
"cmmi8iqj300qsw8ino1ympqwz","Bergama","cmmi8iqil00qiw8in5nbsj7gk","2026-03-08T20:58:43.791Z","2026-03-08T20:58:43.791Z"
"cmmi8iqj700quw8in39ithwhg","Beydağ","cmmi8iqil00qiw8in5nbsj7gk","2026-03-08T20:58:43.795Z","2026-03-08T20:58:43.795Z"
"cmmi8iqjc00qww8inr5ro09xe","Bornova","cmmi8iqil00qiw8in5nbsj7gk","2026-03-08T20:58:43.800Z","2026-03-08T20:58:43.800Z"
"cmmi8iqjg00qyw8inowc87ned","Buca","cmmi8iqil00qiw8in5nbsj7gk","2026-03-08T20:58:43.805Z","2026-03-08T20:58:43.805Z"
"cmmi8iqjk00r0w8inpk3wp2zo","Çeşme","cmmi8iqil00qiw8in5nbsj7gk","2026-03-08T20:58:43.808Z","2026-03-08T20:58:43.808Z"
"cmmi8iqjn00r2w8innb6ep7n5","Çiğli","cmmi8iqil00qiw8in5nbsj7gk","2026-03-08T20:58:43.812Z","2026-03-08T20:58:43.812Z"
"cmmi8iqjr00r4w8in6giwqkw6","Dikili","cmmi8iqil00qiw8in5nbsj7gk","2026-03-08T20:58:43.816Z","2026-03-08T20:58:43.816Z"
"cmmi8iqjv00r6w8inz7eae59g","Foça","cmmi8iqil00qiw8in5nbsj7gk","2026-03-08T20:58:43.820Z","2026-03-08T20:58:43.820Z"
"cmmi8iqjz00r8w8inoszki3rp","Gaziemir","cmmi8iqil00qiw8in5nbsj7gk","2026-03-08T20:58:43.824Z","2026-03-08T20:58:43.824Z"
"cmmi8iqk300raw8inj1r4fwx0","Güzelbahçe","cmmi8iqil00qiw8in5nbsj7gk","2026-03-08T20:58:43.827Z","2026-03-08T20:58:43.827Z"
"cmmi8iqk600rcw8in8wf7dont","Karabağlar","cmmi8iqil00qiw8in5nbsj7gk","2026-03-08T20:58:43.831Z","2026-03-08T20:58:43.831Z"
"cmmi8iqka00rew8inou1n1a4r","Karaburun","cmmi8iqil00qiw8in5nbsj7gk","2026-03-08T20:58:43.835Z","2026-03-08T20:58:43.835Z"
"cmmi8iqke00rgw8in9v5hy9f6","Karşıyaka","cmmi8iqil00qiw8in5nbsj7gk","2026-03-08T20:58:43.838Z","2026-03-08T20:58:43.838Z"
"cmmi8iqkh00riw8in85pll562","Kemalpaşa","cmmi8iqil00qiw8in5nbsj7gk","2026-03-08T20:58:43.841Z","2026-03-08T20:58:43.841Z"
"cmmi8iqkk00rkw8inui2n3koj","Kınık","cmmi8iqil00qiw8in5nbsj7gk","2026-03-08T20:58:43.845Z","2026-03-08T20:58:43.845Z"
"cmmi8iqko00rmw8indyg1unm2","Kiraz","cmmi8iqil00qiw8in5nbsj7gk","2026-03-08T20:58:43.849Z","2026-03-08T20:58:43.849Z"
"cmmi8iqks00row8insxardu7b","Konak","cmmi8iqil00qiw8in5nbsj7gk","2026-03-08T20:58:43.853Z","2026-03-08T20:58:43.853Z"
"cmmi8iqkx00rqw8inl1r8lbtb","Menderes","cmmi8iqil00qiw8in5nbsj7gk","2026-03-08T20:58:43.858Z","2026-03-08T20:58:43.858Z"
"cmmi8iql200rsw8ing6t3uy2z","Menemen","cmmi8iqil00qiw8in5nbsj7gk","2026-03-08T20:58:43.862Z","2026-03-08T20:58:43.862Z"
"cmmi8iql600ruw8in65zpgqtr","Narlıdere","cmmi8iqil00qiw8in5nbsj7gk","2026-03-08T20:58:43.866Z","2026-03-08T20:58:43.866Z"
"cmmi8iqlb00rww8inw7csm292","Ödemiş","cmmi8iqil00qiw8in5nbsj7gk","2026-03-08T20:58:43.871Z","2026-03-08T20:58:43.871Z"
"cmmi8iqlf00ryw8injvpdfbuo","Seferihisar","cmmi8iqil00qiw8in5nbsj7gk","2026-03-08T20:58:43.875Z","2026-03-08T20:58:43.875Z"
"cmmi8iqlj00s0w8inw2b2e2lv","Selçuk","cmmi8iqil00qiw8in5nbsj7gk","2026-03-08T20:58:43.879Z","2026-03-08T20:58:43.879Z"
"cmmi8iqlo00s2w8in32qa24rm","Tire","cmmi8iqil00qiw8in5nbsj7gk","2026-03-08T20:58:43.884Z","2026-03-08T20:58:43.884Z"
